,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers,,with preserve,,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers
0,GAPDH,AiW001-2-IPSC,1.040859030837,1.15429515418502,0.099885132167758,0.057668707945097,False,,,0,GAPDH,AiW001-2-IPSC,1.040859030837,1.15429515418502,0.099885132167758,0.057668707945097,False
1,GAPDH,AiW001-2-IPSC,1.19295154185022,1.15429515418502,0.099885132167758,0.057668707945097,False,,,1,GAPDH,AiW001-2-IPSC,1.22907488986784,1.15429515418502,0.099885132167758,0.057668707945097,False
2,GAPDH,AiW001-2-IPSC,1.22907488986784,1.15429515418502,0.099885132167758,0.057668707945097,False,,,2,GAPDH,AiW001-2-IPSC,1.19295154185022,1.15429515418502,0.099885132167758,0.057668707945097,False
3,GAPDH,AiW002-2-DA4W,0.985979458761276,0.942855357180059,0.044091491488404,0.025456234479802,False,,,3,GAPDH,NCRM1-NPC,0.957473543126797,1.09493759249435,0.121030820792286,0.069877176964668,False
4,GAPDH,AiW002-2-DA4W,0.944730318118372,0.942855357180059,0.044091491488404,0.025456234479802,False,,,4,GAPDH,NCRM1-NPC,1.14184793231508,1.09493759249435,0.121030820792286,0.069877176964668,False
5,GAPDH,AiW002-2-DA4W,0.897856294660528,0.942855357180059,0.044091491488404,0.025456234479802,False,,,5,GAPDH,NCRM1-NPC,1.18549130204116,1.09493759249435,0.121030820792286,0.069877176964668,False
6,GAPDH,NCRM1-NPC,0.957473543126797,1.09493759249435,0.121030820792286,0.069877176964668,False,,,6,GAPDH,AJG001C4-NPC,0.915451442755197,0.91525752404592,0.04322480653941,0.024955853691198,False
7,GAPDH,NCRM1-NPC,1.14184793231508,1.09493759249435,0.121030820792286,0.069877176964668,False,,,7,GAPDH,AJG001C4-NPC,0.871936084393422,0.91525752404592,0.04322480653941,0.024955853691198,False
8,GAPDH,NCRM1-NPC,1.18549130204116,1.09493759249435,0.121030820792286,0.069877176964668,False,,,8,GAPDH,AJG001C4-NPC,0.958385044989141,0.91525752404592,0.04322480653941,0.024955853691198,False
9,GAPDH,AJG001C4-NPC,0.915451442755197,0.91525752404592,0.04322480653941,0.024955853691198,False,,,9,GAPDH,AiW002-2-DA4W,0.944730318118372,0.942855357180059,0.044091491488404,0.025456234479802,False
10,GAPDH,AJG001C4-NPC,0.871936084393422,0.91525752404592,0.04322480653941,0.024955853691198,False,,,10,GAPDH,AiW002-2-DA4W,0.897856294660528,0.942855357180059,0.044091491488404,0.025456234479802,False
11,GAPDH,AJG001C4-NPC,0.958385044989141,0.91525752404592,0.04322480653941,0.024955853691198,False,,,11,GAPDH,AiW002-2-DA4W,0.985979458761276,0.942855357180059,0.044091491488404,0.025456234479802,False
12,GAPDH,AJG001C4-DA4W,1.20159574468085,1.13882978723404,0.063290232234812,0.036540632617843,False,,,12,GAPDH,AiW002-2-NPC,0.912518028547272,0.901112382089156,0.031432679037737,0.018147665703789,False
13,GAPDH,AJG001C4-DA4W,1.13986562150056,1.13882978723404,0.063290232234812,0.036540632617843,False,,,13,GAPDH,AiW002-2-NPC,0.865569204754563,0.901112382089156,0.031432679037737,0.018147665703789,False
14,GAPDH,AJG001C4-DA4W,1.07502799552072,1.13882978723404,0.063290232234812,0.036540632617843,False,,,14,GAPDH,AiW002-2-NPC,0.925249912965634,0.901112382089156,0.031432679037737,0.018147665703789,False
15,GAPDH,AiW002-2-NPC,0.912518028547272,0.901112382089156,0.031432679037737,0.018147665703789,False,,,15,GAPDH,NCRM1-IPSC,1.11760351809117,1.22218835720817,0.118923625731446,0.068660587329057,False
16,GAPDH,AiW002-2-NPC,0.925249912965634,0.901112382089156,0.031432679037737,0.018147665703789,False,,,16,GAPDH,NCRM1-IPSC,1.19741368049811,1.22218835720817,0.118923625731446,0.068660587329057,False
17,GAPDH,AiW002-2-NPC,0.865569204754563,0.901112382089156,0.031432679037737,0.018147665703789,False,,,17,GAPDH,NCRM1-IPSC,1.35154787303522,1.22218835720817,0.118923625731446,0.068660587329057,False
18,GAPDH,NCRM1-IPSC,1.11760351809117,1.22218835720817,0.118923625731446,0.068660587329057,False,,,18,GAPDH,AJG001C4-IPSC,1.1983198319832,1.21000100010001,0.034633669834748,0.019995758602116,False
19,GAPDH,NCRM1-IPSC,1.19741368049811,1.22218835720817,0.118923625731446,0.068660587329057,False,,,19,GAPDH,AJG001C4-IPSC,1.18271827182718,1.21000100010001,0.034633669834748,0.019995758602116,False
20,GAPDH,NCRM1-IPSC,1.35154787303522,1.22218835720817,0.118923625731446,0.068660587329057,False,,,20,GAPDH,AJG001C4-IPSC,1.24896489648965,1.21000100010001,0.034633669834748,0.019995758602116,False
21,GAPDH,NCRM1-DA4W,1.17868278338481,1.12611381200774,0.074343752281446,0.052568971377063,False,,,21,GAPDH,AJG001C4-DA4W,1.20159574468085,1.13882978723404,0.063290232234812,0.036540632617843,False
22,GAPDH,NCRM1-DA4W,,,,,True,,,22,GAPDH,AJG001C4-DA4W,1.13986562150056,1.13882978723404,0.063290232234812,0.036540632617843,False
23,GAPDH,NCRM1-DA4W,1.07354484063068,1.12611381200774,0.074343752281446,0.052568971377063,False,,,23,GAPDH,AJG001C4-DA4W,1.07502799552072,1.13882978723404,0.063290232234812,0.036540632617843,False
24,GAPDH,NCRM1-DA6W,,,,,True,,,24,GAPDH,AJC001-5-NPC,,,,,True
25,GAPDH,NCRM1-DA6W,1.02646388540068,1.09037564144303,0.090384872190178,0.063911756042355,False,,,25,GAPDH,AJC001-5-NPC,1.01522195560888,1.07599730053989,0.085949317059343,0.060775344931014,False
26,GAPDH,NCRM1-DA6W,1.15428739748539,1.09037564144303,0.090384872190178,0.063911756042355,False,,,26,GAPDH,AJC001-5-NPC,1.13677264547091,1.07599730053989,0.085949317059343,0.060775344931014,False
27,GAPDH,522-266-2-DA6W,,,,,True,,,27,GAPDH,AiW001-2-NPC,,,,,True
28,GAPDH,522-266-2-DA6W,1.25570574550166,1.31026003474983,0.077151415740382,0.054554289248167,False,,,28,GAPDH,AiW001-2-NPC,0.613182167563413,0.636097232897771,0.032406796178515,0.022915065334358,False
29,GAPDH,522-266-2-DA6W,1.364814323998,1.31026003474983,0.077151415740382,0.054554289248167,False,,,29,GAPDH,AiW001-2-NPC,0.659012298232129,0.636097232897771,0.032406796178515,0.022915065334358,False
30,GAPDH,522-266-2-NPC,,,,,True,,,30,GAPDH,NCRM1-DA6W,0.868020102634824,1.03544481720658,0.159142938390314,0.091881218319276,False
31,GAPDH,522-266-2-NPC,1.03347130818022,1.09254489145648,0.08354266264726,0.059073583276258,False,,,31,GAPDH,NCRM1-DA6W,1.05355840504953,1.03544481720658,0.159142938390314,0.091881218319276,False
32,GAPDH,522-266-2-NPC,1.15161847473274,1.09254489145648,0.08354266264726,0.059073583276258,False,,,32,GAPDH,NCRM1-DA6W,1.1847559439354,1.03544481720658,0.159142938390314,0.091881218319276,False
33,GAPDH,AJC001-5-NPC,,,,,True,,,33,GAPDH,AJG001C4-DA6W,1.05875447227191,1.15985576923077,0.101978844102963,0.058877513094493,False
34,GAPDH,AJC001-5-NPC,1.01522195560888,1.07599730053989,0.085949317059343,0.060775344931014,False,,,34,GAPDH,AJG001C4-DA6W,1.15812276386404,1.15985576923077,0.101978844102963,0.058877513094493,False
35,GAPDH,AJC001-5-NPC,1.13677264547091,1.07599730053989,0.085949317059343,0.060775344931014,False,,,35,GAPDH,AJG001C4-DA6W,1.26269007155635,1.15985576923077,0.101978844102963,0.058877513094493,False
36,GAPDH,AiW001-2-NPC,,,,,True,,,36,GAPDH,AiW002-2-DA6W,0.929717621211795,0.940271824584832,0.087518467819253,0.050528810954509,False
37,GAPDH,AiW001-2-NPC,0.659012298232129,0.636097232897771,0.032406796178515,0.022915065334358,False,,,37,GAPDH,AiW002-2-DA6W,0.858509057229629,0.940271824584832,0.087518467819253,0.050528810954509,False
38,GAPDH,AiW001-2-NPC,0.613182167563413,0.636097232897771,0.032406796178515,0.022915065334358,False,,,38,GAPDH,AiW002-2-DA6W,1.03258879531307,0.940271824584832,0.087518467819253,0.050528810954509,False
39,GAPDH,AJG001C4-DA6W,1.05875447227191,1.15985576923077,0.101978844102963,0.058877513094493,False,,,39,GAPDH,NCRM1-DA4W,0.929595404595405,1.07117882117882,0.133702160466111,0.077192978336344,False
40,GAPDH,AJG001C4-DA6W,1.15812276386404,1.15985576923077,0.101978844102963,0.058877513094493,False,,,40,GAPDH,NCRM1-DA4W,1.08866133866134,1.07117882117882,0.133702160466111,0.077192978336344,False
41,GAPDH,AJG001C4-DA6W,1.26269007155635,1.15985576923077,0.101978844102963,0.058877513094493,False,,,41,GAPDH,NCRM1-DA4W,1.19527972027972,1.07117882117882,0.133702160466111,0.077192978336344,False
42,GAPDH,AiW002-2-DA6W,0.929717621211795,0.940271824584832,0.087518467819253,0.050528810954509,False,,,42,GAPDH,AiW002-2-IPSC,1.16070082325623,1.0548535930762,0.091756746503057,0.052975782293504,False
43,GAPDH,AiW002-2-DA6W,0.858509057229629,0.940271824584832,0.087518467819253,0.050528810954509,False,,,43,GAPDH,AiW002-2-IPSC,0.997858930671572,1.0548535930762,0.091756746503057,0.052975782293504,False
44,GAPDH,AiW002-2-DA6W,1.03258879531307,0.940271824584832,0.087518467819253,0.050528810954509,False,,,44,GAPDH,AiW002-2-IPSC,1.00600102530081,1.0548535930762,0.091756746503057,0.052975782293504,False
45,GAPDH,AJG001C4-IPSC,1.1983198319832,1.21000100010001,0.034633669834748,0.019995758602116,False,,,45,GAPDH,522-266-2-NPC,0.980540349638001,1.10975336982754,0.138566693987005,0.080001518074114,False
46,GAPDH,AJG001C4-IPSC,1.18271827182718,1.21000100010001,0.034633669834748,0.019995758602116,False,,,46,GAPDH,522-266-2-NPC,1.09263641179587,1.10975336982754,0.138566693987005,0.080001518074114,False
47,GAPDH,AJG001C4-IPSC,1.24896489648965,1.21000100010001,0.034633669834748,0.019995758602116,False,,,47,GAPDH,522-266-2-NPC,1.25608334804874,1.10975336982754,0.138566693987005,0.080001518074114,False
48,GAPDH,AiW002-2-IPSC,1.16070082325623,1.0548535930762,0.091756746503057,0.052975782293504,False,,,48,GAPDH,AiW001-2-DA4W,1.04446392053754,1.07952088810985,0.037338550620703,0.021557422252013,False
49,GAPDH,AiW002-2-IPSC,0.997858930671572,1.0548535930762,0.091756746503057,0.052975782293504,False,,,49,GAPDH,AiW001-2-DA4W,1.11878469179083,1.07952088810985,0.037338550620703,0.021557422252013,False
50,GAPDH,AiW002-2-IPSC,1.00600102530081,1.0548535930762,0.091756746503057,0.052975782293504,False,,,50,GAPDH,AiW001-2-DA4W,1.07531405200117,1.07952088810985,0.037338550620703,0.021557422252013,False
51,GAPDH,AiW001-2-DA4W,1.04446392053754,1.07952088810985,0.037338550620703,0.021557422252013,False,,,51,GAPDH,522-266-2-IPSC,1.06642616809463,1.12386832703181,0.076461906531763,0.044145302318866,False
52,GAPDH,AiW001-2-DA4W,1.11878469179083,1.07952088810985,0.037338550620703,0.021557422252013,False,,,52,GAPDH,522-266-2-IPSC,1.21065593673038,1.12386832703181,0.076461906531763,0.044145302318866,False
53,GAPDH,AiW001-2-DA4W,1.07531405200117,1.07952088810985,0.037338550620703,0.021557422252013,False,,,53,GAPDH,522-266-2-IPSC,1.09452287627042,1.12386832703181,0.076461906531763,0.044145302318866,False
54,GAPDH,522-266-2-IPSC,1.06642616809463,1.12386832703181,0.076461906531763,0.044145302318866,False,,,54,GAPDH,AJC001-5-IPSC,1.13113177300417,1.2151330554665,0.084739353508798,0.04892428855926,False
55,GAPDH,522-266-2-IPSC,1.09452287627042,1.12386832703181,0.076461906531763,0.044145302318866,False,,,55,GAPDH,AJC001-5-IPSC,1.21367571191233,1.2151330554665,0.084739353508798,0.04892428855926,False
56,GAPDH,522-266-2-IPSC,1.21065593673038,1.12386832703181,0.076461906531763,0.044145302318866,False,,,56,GAPDH,AJC001-5-IPSC,1.30059168148299,1.2151330554665,0.084739353508798,0.04892428855926,False
57,GAPDH,AJC001-5-IPSC,1.13113177300417,1.2151330554665,0.084739353508798,0.04892428855926,False,,,57,GAPDH,522-266-2-DA6W,1.03903187318902,1.21303172709343,0.160115107055208,0.09244250015965,False
58,GAPDH,AJC001-5-IPSC,1.21367571191233,1.2151330554665,0.084739353508798,0.04892428855926,False,,,58,GAPDH,522-266-2-DA6W,1.24590323601743,1.21303172709343,0.160115107055208,0.09244250015965,False
59,GAPDH,AJC001-5-IPSC,1.30059168148299,1.2151330554665,0.084739353508798,0.04892428855926,False,,,59,GAPDH,522-266-2-DA6W,1.35416007207383,1.21303172709343,0.160115107055208,0.09244250015965,False
60,GAPDH,AJC001-5-DA4W,1.15156345625596,1.15375528387014,0.006475650987908,0.003738718841047,False,,,60,GAPDH,AJC001-5-DA6W,1.12642594226265,1.151157484866,0.048719756260751,0.028128364391998,False
61,GAPDH,AJC001-5-DA4W,1.16104239905495,1.15375528387014,0.006475650987908,0.003738718841047,False,,,61,GAPDH,AJC001-5-DA6W,1.11976394001156,1.151157484866,0.048719756260751,0.028128364391998,False
62,GAPDH,AJC001-5-DA4W,1.14865999629951,1.15375528387014,0.006475650987908,0.003738718841047,False,,,62,GAPDH,AJC001-5-DA6W,1.20728257232379,1.151157484866,0.048719756260751,0.028128364391998,False
63,GAPDH,AJC001-5-DA6W,1.12642594226265,1.151157484866,0.048719756260751,0.028128364391998,False,,,63,GAPDH,AiW001-2-DA6W,0.963312205326755,0.975770443688138,0.015479534400343,0.008937113352968,False
64,GAPDH,AJC001-5-DA6W,1.11976394001156,1.151157484866,0.048719756260751,0.028128364391998,False,,,64,GAPDH,AiW001-2-DA6W,0.970899553501733,0.975770443688138,0.015479534400343,0.008937113352968,False
65,GAPDH,AJC001-5-DA6W,1.20728257232379,1.151157484866,0.048719756260751,0.028128364391998,False,,,65,GAPDH,AiW001-2-DA6W,0.993099572235926,0.975770443688138,0.015479534400343,0.008937113352968,False
66,GAPDH,AiW001-2-DA6W,0.970899553501733,0.975770443688138,0.015479534400343,0.008937113352968,False,,,66,GAPDH,522-266-2-DA4W,1.14177456726182,1.22417881968107,0.081744589344529,0.047195260662859,False
67,GAPDH,AiW001-2-DA6W,0.993099572235926,0.975770443688138,0.015479534400343,0.008937113352968,False,,,67,GAPDH,522-266-2-DA4W,1.22551451546954,1.22417881968107,0.081744589344529,0.047195260662859,False
68,GAPDH,AiW001-2-DA6W,0.963312205326755,0.975770443688138,0.015479534400343,0.008937113352968,False,,,68,GAPDH,522-266-2-DA4W,1.30524737631184,1.22417881968107,0.081744589344529,0.047195260662859,False
69,GAPDH,522-266-2-DA4W,1.14177456726182,1.22417881968107,0.081744589344529,0.047195260662859,False,,,69,GAPDH,AJC001-5-DA4W,1.14865999629951,1.15375528387014,0.006475650987908,0.003738718841047,False
70,GAPDH,522-266-2-DA4W,1.22551451546954,1.22417881968107,0.081744589344529,0.047195260662859,False,,,70,GAPDH,AJC001-5-DA4W,1.15156345625596,1.15375528387014,0.006475650987908,0.003738718841047,False
71,GAPDH,522-266-2-DA4W,1.30524737631184,1.22417881968107,0.081744589344529,0.047195260662859,False,,,71,GAPDH,AJC001-5-DA4W,1.16104239905495,1.15375528387014,0.006475650987908,0.003738718841047,False
72,ACTB,AiW001-2-IPSC,0.838876651982379,0.845704845814978,0.006059270794484,0.003498321624288,False,,,72,ACTB,AiW001-2-IPSC,0.838876651982379,0.845704845814978,0.006059270794484,0.003498321624288,False
73,ACTB,AiW001-2-IPSC,0.850440528634361,0.845704845814978,0.006059270794484,0.003498321624288,False,,,73,ACTB,AiW001-2-IPSC,0.850440528634361,0.845704845814978,0.006059270794484,0.003498321624288,False
74,ACTB,AiW001-2-IPSC,0.847797356828194,0.845704845814978,0.006059270794484,0.003498321624288,False,,,74,ACTB,AiW001-2-IPSC,0.847797356828194,0.845704845814978,0.006059270794484,0.003498321624288,False
75,ACTB,AiW002-2-DA4W,1.08197745880294,1.05714464281994,0.033166813201755,0.019148868530196,False,,,75,ACTB,NCRM1-NPC,0.860972272638427,0.905062407505654,0.03928913613297,0.022683593322598,False
76,ACTB,AiW002-2-DA4W,1.01947876085915,1.05714464281994,0.033166813201755,0.019148868530196,False,,,76,ACTB,NCRM1-NPC,0.917851059671069,0.905062407505654,0.03928913613297,0.022683593322598,False
77,ACTB,AiW002-2-DA4W,1.06997770879773,1.05714464281994,0.033166813201755,0.019148868530196,False,,,77,ACTB,NCRM1-NPC,0.936363890207466,0.905062407505654,0.03928913613297,0.022683593322598,False
78,ACTB,NCRM1-NPC,0.860972272638427,0.905062407505654,0.03928913613297,0.022683593322598,False,,,78,ACTB,AJG001C4-NPC,1.0619376357431,1.08474247595408,0.020097464095296,0.011603276305448,False
79,ACTB,NCRM1-NPC,0.917851059671069,0.905062407505654,0.03928913613297,0.022683593322598,False,,,79,ACTB,AJG001C4-NPC,1.09986813527769,1.08474247595408,0.020097464095296,0.011603276305448,False
80,ACTB,NCRM1-NPC,0.936363890207466,0.905062407505654,0.03928913613297,0.022683593322598,False,,,80,ACTB,AJG001C4-NPC,1.09242165684145,1.08474247595408,0.020097464095296,0.011603276305448,False
81,ACTB,AJG001C4-NPC,1.0619376357431,1.08474247595408,0.020097464095296,0.011603276305448,False,,,81,ACTB,AiW002-2-DA4W,1.08197745880294,1.05714464281994,0.033166813201755,0.019148868530196,False
82,ACTB,AJG001C4-NPC,1.09986813527769,1.08474247595408,0.020097464095296,0.011603276305448,False,,,82,ACTB,AiW002-2-DA4W,1.06997770879773,1.05714464281994,0.033166813201755,0.019148868530196,False
83,ACTB,AJG001C4-NPC,1.09242165684145,1.08474247595408,0.020097464095296,0.011603276305448,False,,,83,ACTB,AiW002-2-DA4W,1.01947876085915,1.05714464281994,0.033166813201755,0.019148868530196,False
84,ACTB,AJG001C4-DA4W,0.908734602463606,0.861170212765958,0.041827697058458,0.024149232156283,False,,,84,ACTB,AiW002-2-NPC,1.1126473367484,1.09888761791084,0.016077011632288,0.009282066993666,False
85,ACTB,AJG001C4-DA4W,0.830123180291153,0.861170212765958,0.041827697058458,0.024149232156283,False,,,85,ACTB,AiW002-2-NPC,1.08121549709057,1.09888761791084,0.016077011632288,0.009282066993666,False
86,ACTB,AJG001C4-DA4W,0.844652855543113,0.861170212765958,0.041827697058458,0.024149232156283,False,,,86,ACTB,AiW002-2-NPC,1.10280001989357,1.09888761791084,0.016077011632288,0.009282066993666,False
87,ACTB,AiW002-2-NPC,1.08121549709057,1.09888761791084,0.016077011632288,0.009282066993666,False,,,87,ACTB,NCRM1-IPSC,0.753036966081769,0.777811642791832,0.031113410363535,0.017963335848794,False
88,ACTB,AiW002-2-NPC,1.10280001989357,1.09888761791084,0.016077011632288,0.009282066993666,False,,,88,ACTB,NCRM1-IPSC,0.767666652153089,0.777811642791832,0.031113410363535,0.017963335848794,False
89,ACTB,AiW002-2-NPC,1.1126473367484,1.09888761791084,0.016077011632288,0.009282066993666,False,,,89,ACTB,NCRM1-IPSC,0.812731310140637,0.777811642791832,0.031113410363535,0.017963335848794,False
90,ACTB,NCRM1-IPSC,0.753036966081769,0.777811642791832,0.031113410363535,0.017963335848794,False,,,90,ACTB,AJG001C4-IPSC,0.798799879987999,0.78999899989999,0.013914320670729,0.008033436784836,False
91,ACTB,NCRM1-IPSC,0.767666652153089,0.777811642791832,0.031113410363535,0.017963335848794,False,,,91,ACTB,AJG001C4-IPSC,0.797239723972397,0.78999899989999,0.013914320670729,0.008033436784836,False
92,ACTB,NCRM1-IPSC,0.812731310140637,0.777811642791832,0.031113410363535,0.017963335848794,False,,,92,ACTB,AJG001C4-IPSC,0.773957395739574,0.78999899989999,0.013914320670729,0.008033436784836,False
93,ACTB,NCRM1-DA4W,0.839330308985858,0.915924125328171,0.082066070714186,0.04738086801817,False,,,93,ACTB,AJG001C4-DA4W,0.830123180291153,0.861170212765958,0.041827697058458,0.024149232156283,False
94,ACTB,NCRM1-DA4W,0.905900432964402,0.915924125328171,0.082066070714186,0.04738086801817,False,,,94,ACTB,AJG001C4-DA4W,0.844652855543113,0.861170212765958,0.041827697058458,0.024149232156283,False
95,ACTB,NCRM1-DA4W,1.00254163403425,0.915924125328171,0.082066070714186,0.04738086801817,False,,,95,ACTB,AJG001C4-DA4W,0.908734602463606,0.861170212765958,0.041827697058458,0.024149232156283,False
96,ACTB,NCRM1-DA6W,0.867324000434088,0.939749572371311,0.07880630196069,0.045498839650843,False,,,96,ACTB,AJC001-5-NPC,0.92126574685063,0.949335132973405,0.052828216278738,0.030500384889337,False
97,ACTB,NCRM1-DA6W,0.928251399159729,0.939749572371311,0.07880630196069,0.045498839650843,False,,,97,ACTB,AJC001-5-NPC,1.01027294541092,0.949335132973405,0.052828216278738,0.030500384889337,False
98,ACTB,NCRM1-DA6W,1.02367331752012,0.939749572371311,0.07880630196069,0.045498839650843,False,,,98,ACTB,AJC001-5-NPC,0.916466706658668,0.949335132973405,0.052828216278738,0.030500384889337,False
99,ACTB,522-266-2-DA6W,0.749845392702536,0.793159976833446,0.039219619115535,0.022643457653869,False,,,99,ACTB,AiW001-2-NPC,1.23308993082244,1.24260184473482,0.008775943897562,0.005066793571651,False
100,ACTB,522-266-2-DA6W,0.803368966634273,0.793159976833446,0.039219619115535,0.022643457653869,False,,,100,ACTB,AiW001-2-NPC,1.25038431975404,1.24260184473482,0.008775943897562,0.005066793571651,False
101,ACTB,522-266-2-DA6W,0.82626557116353,0.793159976833446,0.039219619115535,0.022643457653869,False,,,101,ACTB,AiW001-2-NPC,1.24433128362798,1.24260184473482,0.008775943897562,0.005066793571651,False
102,ACTB,522-266-2-NPC,1.00912718501534,0.938303405695681,0.061595603044744,0.03556223799878,False,,,102,ACTB,NCRM1-DA6W,0.890217866946017,0.964555182793418,0.08088647148959,0.046699826088314,False
103,ACTB,522-266-2-NPC,0.908549477383044,0.938303405695681,0.061595603044744,0.03556223799878,False,,,103,ACTB,NCRM1-DA6W,0.952753504037766,0.964555182793418,0.08088647148959,0.046699826088314,False
104,ACTB,522-266-2-NPC,0.897233554688663,0.938303405695681,0.061595603044744,0.03556223799878,False,,,104,ACTB,NCRM1-DA6W,1.05069417739647,0.964555182793418,0.08088647148959,0.046699826088314,False
105,ACTB,AJC001-5-NPC,0.92126574685063,0.949335132973405,0.052828216278738,0.030500384889337,False,,,105,ACTB,AJG001C4-DA6W,0.7985521019678,0.840144230769231,0.048594951986672,0.028056308610762,False
106,ACTB,AJC001-5-NPC,1.01027294541092,0.949335132973405,0.052828216278738,0.030500384889337,False,,,106,ACTB,AJG001C4-DA6W,0.828320661896243,0.840144230769231,0.048594951986672,0.028056308610762,False
107,ACTB,AJC001-5-NPC,0.916466706658668,0.949335132973405,0.052828216278738,0.030500384889337,False,,,107,ACTB,AJG001C4-DA6W,0.893559928443649,0.840144230769231,0.048594951986672,0.028056308610762,False
108,ACTB,AiW001-2-NPC,1.25038431975404,1.24260184473482,0.008775943897562,0.005066793571651,False,,,108,ACTB,AiW002-2-DA6W,0.996144484890258,1.05972817541517,0.090425175030642,0.05220699914546,False
109,ACTB,AiW001-2-NPC,1.24433128362798,1.24260184473482,0.008775943897562,0.005066793571651,False,,,109,ACTB,AiW002-2-DA6W,1.01979451612208,1.05972817541517,0.090425175030642,0.05220699914546,False
110,ACTB,AiW001-2-NPC,1.23308993082244,1.24260184473482,0.008775943897562,0.005066793571651,False,,,110,ACTB,AiW002-2-DA6W,1.16324552523316,1.05972817541517,0.090425175030642,0.05220699914546,False
111,ACTB,AJG001C4-DA6W,0.7985521019678,0.840144230769231,0.048594951986672,0.028056308610762,False,,,111,ACTB,NCRM1-DA4W,0.851148851148851,0.928821178821179,0.083221636415202,0.048048034186718,False
112,ACTB,AJG001C4-DA6W,0.828320661896243,0.840144230769231,0.048594951986672,0.028056308610762,False,,,112,ACTB,NCRM1-DA4W,0.918656343656344,0.928821178821179,0.083221636415202,0.048048034186718,False
113,ACTB,AJG001C4-DA6W,0.893559928443649,0.840144230769231,0.048594951986672,0.028056308610762,False,,,113,ACTB,NCRM1-DA4W,1.01665834165834,0.928821178821179,0.083221636415202,0.048048034186718,False
114,ACTB,AiW002-2-DA6W,1.16324552523316,1.05972817541517,0.090425175030642,0.05220699914546,False,,,114,ACTB,AiW002-2-IPSC,0.948644492023763,0.945146406923796,0.007679283033634,0.004433636126652,False
115,ACTB,AiW002-2-DA6W,1.01979451612208,1.05972817541517,0.090425175030642,0.05220699914546,False,,,115,ACTB,AiW002-2-IPSC,0.936340882361811,0.945146406923796,0.007679283033634,0.004433636126652,False
116,ACTB,AiW002-2-DA6W,0.996144484890258,1.05972817541517,0.090425175030642,0.05220699914546,False,,,116,ACTB,AiW002-2-IPSC,0.950453846385814,0.945146406923796,0.007679283033634,0.004433636126652,False
117,ACTB,AJG001C4-IPSC,0.798799879987999,0.78999899989999,0.013914320670729,0.008033436784836,False,,,117,ACTB,522-266-2-NPC,0.957443051386191,0.890246630172464,0.058440881394188,0.033740858604614,False
118,ACTB,AJG001C4-IPSC,0.797239723972397,0.78999899989999,0.013914320670729,0.008033436784836,False,,,118,ACTB,522-266-2-NPC,0.862016598975808,0.890246630172464,0.058440881394188,0.033740858604614,False
119,ACTB,AJG001C4-IPSC,0.773957395739574,0.78999899989999,0.013914320670729,0.008033436784836,False,,,119,ACTB,522-266-2-NPC,0.851280240155395,0.890246630172464,0.058440881394188,0.033740858604614,False
120,ACTB,AiW002-2-IPSC,0.936340882361811,0.945146406923796,0.007679283033634,0.004433636126652,False,,,120,ACTB,AiW001-2-DA4W,0.933567046450482,0.920479111890155,0.043455716027589,0.025089169346356,False
